url,guessed_selector
https://www.seek.com.au/job/90575291?type=standard&ref=search-standalone&origin=cardTitle#sol=9e4ebbcf55012d148ef3bcb195d5a11b6ddfada9,section:nth-of-type(1)
https://www.seek.com.au/job/90574162?type=standard&ref=search-standalone&origin=cardTitle#sol=f2093d3d058e77308e49f89170832b5482931326,section:nth-of-type(1)
https://www.seek.com.au/job/90574158?type=standard&ref=search-standalone&origin=cardTitle#sol=2cea85e448b2cd7690ecbbb5b29e0c764b9451de,section:nth-of-type(1)
https://www.seek.com.au/job/90560071?type=standard&ref=search-standalone&origin=cardTitle#sol=cebe11dfb14029f4756090d210a450da5a821cc6,div:nth-of-type(1)
https://www.seek.com.au/job/90526944?type=standard&ref=search-standalone&origin=cardTitle#sol=69cab2c19d28479876a143ebbfce4e79f5e96ed2,div:nth-of-type(1)
https://www.seek.com.au/job/90557048?type=standard&ref=search-standalone&origin=cardTitle#sol=d914aab2935f60a1cc67d6359ba61a6af99e0255,div:nth-of-type(1)
https://www.seek.com.au/job/90585357?type=standard&ref=search-standalone&origin=cardTitle#sol=53a6d681d08e2d0f821eb1fd290aa07f3a61c34e,div:nth-of-type(1)
https://www.seek.com.au/job/90560071?type=standard&ref=search-standalone&origin=cardTitle#sol=8027731def0e2b7292190d91708346d808b2e527,div:nth-of-type(1)
https://www.seek.com.au/job/90560014?type=standard&ref=search-standalone&origin=cardTitle#sol=e9d451b6c379ce1936cc3b523fe95c1cc66cf8a1,section:nth-of-type(1)
https://www.seek.com.au/job/90574115?type=standard&ref=search-standalone&origin=cardTitle#sol=635d5e4409a94e2d8ac8580c2f0b20934cc79c83,section:nth-of-type(1)
https://www.seek.com.au/job/90573120?type=standard&ref=search-standalone&origin=cardTitle#sol=2f90b9d00a9ec4c6a9654cebcf252cbd4f1fff74,div:nth-of-type(1)
https://www.seek.com.au/job/90576197?type=standard&ref=search-standalone&origin=cardTitle#sol=060b853dbf6d22be4404d061ea2033ac4521ec47,div:nth-of-type(1)
https://www.seek.com.au/job/90588892?type=standard&ref=search-standalone&origin=cardTitle#sol=0bc07532f4c343123e582e3ceecfc0e7bf864e07,div:nth-of-type(1)
https://www.seek.com.au/job/90514421?type=standard&ref=search-standalone&origin=cardTitle#sol=9eef0d01253a37caac19424cae176b648ea4f811,section:nth-of-type(1)
https://www.seek.com.au/job/90557200?type=standard&ref=search-standalone&origin=cardTitle#sol=67a1e60a21a5c579fb5735df08b7c9f86ca9cab0,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=general-manager-compliance-and-enforcement&Id=a05OY00000MMjwHYAT,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=el1-assistant-director-workplace-relations&Id=a05OY00000MM7SpYAL,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-whs-inclusion-wellbeing&Id=a05OY00000MM04kYAD,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=director-international-group&Id=a05OY00000MLj77YAD,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=aps6-senior-programs-officer-regional-connectivity&Id=a05OY00000MLBTdYAP,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=senior-procurement-officer&Id=a05OY00000MHkBSYA1,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=el1-senior-lawyer-commercial-law&Id=a05OY00000M2V1SYAV,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=finance-officer-assistant-accountant-102445-&Id=a05OY00000MFkSTYA1,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=aps6-senior-project-officer-classification&Id=a05OY00000MDIyYYAX,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=director-conservation-science&Id=a05OY00000MCpgPYAT,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=financial-accountant&Id=a05OY00000M7eldYAB,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=chief-executive-officer-national-environmental-protection-agency-statutory-appointment-&Id=a05OY00000M7AUFYA3,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=payroll-officer&Id=a05OY00000M5iTdYAJ,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=general-manager-aer-corporate&Id=a05OY00000M5QJmYAN,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=general-manager-aer-legal-and-assurance-general-counsel-&Id=a05OY00000M5P7ZYAV,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=senior-officer-reviews-workforce-project-support-officer&Id=a05OY00000MFrqYYAT,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=assistant-manager-finance-business-partner-el-1-and-finance-business-partner-aps-6-&Id=a05OY00000MITGdYAP,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=manager-security-operations&Id=a05OY00000MHtmbYAD,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=deputy-director&Id=a05OY00000M7gqfYAB,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=technology-portfolio-manager-data-digital-and-applications-projects&Id=a05OY00000M6x5ZYAR,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=commonwealth-solicitor-for-public-prosecutions-cspp-&Id=a05OY00000M4idhYAB,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=general-manager-strategy-engagement&Id=a05OY00000M2ByoYAF,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=property-services-officer&Id=a05OY00000M1jCyYAJ,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-business-continuity&Id=a05OY00000LwcIYYAZ,section:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=legal-compliance-manager&Id=a05OY00000LnsftYAB,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=integrity-and-ethics-officer&Id=a05OY00000LnbaEYAR,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=assistant-board-secretary&Id=a05OY00000LnCvEYAV,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=chief-general-counsel&Id=a05OY00000LjGcPYAV,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=chief-financial-officer&Id=a05OY00000LjCCEYA3,article:nth-of-type(1)
https://www.apsjobs.gov.au/s/job-details?title=system-administrator&Id=a05OY00000LRUHGYA5,section:nth-of-type(1)
https://www.seek.com.au/job/90553551?type=standard&ref=search-standalone&origin=cardTitle#sol=8a5864431ae43bd1d2cc12e14f3a22ca29042071,div:nth-of-type(1)
https://www.seek.com.au/job/90573120?type=standard&ref=search-standalone&origin=cardTitle#sol=918631c15fbf33421ba3408040a03d1084d1ef7a,div:nth-of-type(1)
https://www.seek.com.au/job/90575291?type=standard&ref=search-standalone&origin=cardTitle#sol=fb23a3ea968392dc83a9350461d992c9069b75b5,section:nth-of-type(1)
https://www.seek.com.au/job/90557048?type=standard&ref=search-standalone&origin=cardTitle#sol=a4ac0b6da932a830a850d86d07785c624f91d8a3,div:nth-of-type(1)
https://www.seek.com.au/job/90574162?type=standard&ref=search-standalone&origin=cardTitle#sol=f7069b11341dd4df3aeb115534a68396668aa717,section:nth-of-type(1)
https://www.seek.com.au/job/90556420?type=standard&ref=search-standalone&origin=cardTitle#sol=69e7336223ea35a7e51a1d73dc83e1717636915d,div:nth-of-type(1)
https://www.seek.com.au/job/90574416?type=standard&ref=search-standalone&origin=cardTitle#sol=6120bf26488953ceab00ecde547216cec73ea787,div:nth-of-type(1)
https://www.seek.com.au/job/90526944?type=standard&ref=search-standalone&origin=cardTitle#sol=f2e369abb0d6dd3b1d7ca8f25384114dcf005894,div:nth-of-type(1)
https://www.seek.com.au/job/90588892?type=standard&ref=search-standalone&origin=cardTitle#sol=93933fa51e4c4bd76dde078512d3419960430eaa,div:nth-of-type(1)
https://www.seek.com.au/job/90562846?type=standard&ref=search-standalone&origin=cardTitle#sol=eeda9d2f1b11fb038a009a9dff2c4d187a9aac14,section:nth-of-type(1)
https://www.seek.com.au/job/90590891?type=standard&ref=search-standalone&origin=cardTitle#sol=75ecbfeb9d9683315c17f03c4a12af32a0370063,div:nth-of-type(1)
https://www.seek.com.au/job/90585357?type=standard&ref=search-standalone&origin=cardTitle#sol=b651da0dcd8b6cac57093310bc006793cd778341,div:nth-of-type(1)
https://www.seek.com.au/job/90553551?type=promoted&ref=search-standalone&origin=cardTitle#sol=c0c5aafaa330962d0a8170ebe1e192de305c4bdc,div:nth-of-type(1)
https://www.seek.com.au/job/90585357?type=promoted&ref=search-standalone&origin=cardTitle#sol=6fe4b2db0641b166a21641317b95520f26fb7da1,div:nth-of-type(1)
https://www.seek.com.au/job/90575291?type=standard&ref=search-standalone&origin=cardTitle#sol=9e4ebbcf55012d148ef3bcb195d5a11b6ddfada9,section:nth-of-type(1)
https://www.seek.com.au/job/90574162?type=standard&ref=search-standalone&origin=cardTitle#sol=f2093d3d058e77308e49f89170832b5482931326,section:nth-of-type(1)
